tau1,tau2,local_tpr,local_fpr,global_tpr,global_fpr
6.185746743865652e-09,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
6.185746743865652e-09,7.505015448725706e-05,0.944384,0.0,1.0,0.0
6.185746743865652e-09,0.00010932260424848891,0.928512,0.0,1.0,0.0
6.185746743865652e-09,0.00015924593202137896,0.886848,0.0,1.0,0.0
6.185746743865652e-09,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
6.185746743865652e-09,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
6.185746743865652e-09,0.0004922021218977373,0.686464,0.0,0.9999999999157154,0.0
6.185746743865652e-09,0.0007169714459632347,0.52576,0.0,0.9999996688966009,0.0
6.185746743865652e-09,0.001044384067961034,0.420608,0.0,0.9999818260266411,0.0
6.185746743865652e-09,0.0015213131395288076,0.28569599999999995,0.0,0.9988041914828366,0.0
6.185746743865652e-09,0.0022160369345938236,0.166656,0.0,0.9739092683657167,0.0
6.185746743865652e-09,0.003228013725698186,0.07936,0.0,0.8086639499146395,0.0
6.185746743865652e-09,0.004702120461365765,0.037696,0.0,0.5362906845564235,0.0
6.185746743865652e-09,0.006849393686643143,0.013888000000000001,0.0,0.24399463883065753,0.0
9.010533660871069e-09,9.010533660871069e-09,0.9840639999999999,0.8028160000000001,1.0,0.9999999999999921
9.010533660871069e-09,1.312528951079442e-08,0.9840639999999999,0.8010240000000001,1.0,0.9999999999999906
9.010533660871069e-09,1.9119092300856683e-08,0.9840639999999999,0.8001280000000001,1.0,0.9999999999999897
9.010533660871069e-09,2.7850028763788594e-08,0.9840639999999999,0.798336,1.0,0.9999999999999877
9.010533660871069e-09,4.056804004806745e-08,0.9840639999999999,0.793856,1.0,0.9999999999999808
9.010533660871069e-09,5.9093866196701257e-08,0.9840639999999999,0.791168,1.0,0.9999999999999751
9.010533660871069e-09,8.607970752188174e-08,0.9840639999999999,0.785792,1.0,0.9999999999999586
9.010533660871069e-09,1.2538891976349198e-07,0.9840639999999999,0.77056,1.0,0.9999999999998366
9.010533660871069e-09,1.8264910107250015e-07,0.9840639999999999,0.737408,1.0,0.9999999999975698
9.010533660871069e-09,2.660577520367602e-07,0.9840639999999999,0.642432,1.0,0.9999999988327257
9.010533660871069e-09,3.875558489102902e-07,0.9840639999999999,0.445312,1.0,0.9999923971677027
9.010533660871069e-09,5.645373415160749e-07,0.9840639999999999,0.274176,1.0,0.9983532544879508
9.010533660871069e-09,8.223393115138079e-07,0.9840639999999999,0.21504,1.0,0.9921122973448486
9.010533660871069e-09,1.1978692878755266e-06,0.9840639999999999,0.172928,1.0,0.9775680841974177
9.010533660871069e-09,1.7448890144799161e-06,0.9840639999999999,0.12454400000000002,1.0,0.9300663057128851
9.010533660871069e-09,2.541711106269776e-06,0.9840639999999999,0.07347200000000001,1.0,0.7826443330603896
9.010533660871069e-09,3.7024104651496657e-06,0.9840639999999999,0.041216,1.0,0.5690612376744324
